id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
N;Norte;FIO;ARAGUARI;MANAUS-AMAPA;AMUHCN;COARACY NUNES;2.0;280.0;2024-01-01;42.09000015258789;21.8799991607666;98.8499984741211;353.9700012207031;363.0;0.0;0.0;363.0;0.0;340.989990234375;;1.0299999713897705;;0.0;9.5600004196167
N;Norte;FIO;ARAGUARI;MANAUS-AMAPA;AAFGO;FERREIRA GOMES;3.0;284.0;2024-01-01;20.889999389648438;2.359999895095825;58.0;362.489990234375;345.0;0.0;0.0;345.0;0.0;342.9200134277344;;2.75;0.3529999852180481;0.009999999776482582;5.679999828338623
N;Norte;RCU;AMAZONAS;MANAUS-AMAPA;AMUHBB;BALBINA;10.0;277.0;2024-01-01;47.36000061035156;25.290000915527344;22.84000015258789;450.0;450.0;0.0;0.0;450.0;0.0;345.4599914550781;;345.4599914550781;22.60300064086914;0.03999999910593033;472.6700134277344
N;Norte;RCU;AMAZONAS;BELO MONTE;CRCURU;CURUA-UNA;16.0;272.0;2024-01-01;26.780000686645508;10.600000381469727;14.9399995803833;132.67999267578125;127.0;0.0;0.0;127.0;0.0;133.3800048828125;;133.3800048828125;0.6309999823570251;0.05999999865889549;133.3699951171875
N;Norte;FIO;AMAZONAS;MANAUS-AMAPA;AMSAJ;STO ANTONIO DO JARI;17.0;286.0;2024-01-01;29.549999237060547;2.069999933242798;47.38999938964844;315.4200134277344;281.0;0.0;45.0;326.0;;419.42999267578125;;419.42999267578125;0.4230000078678131;0.8809999823570251;316.7200012207031
N;Norte;FIO;AMAZONAS;BELO MONTE;AMUSBM;BELO MONTE;18.0;288.0;2024-01-01;92.6500015258789;2.680000066757202;-42.97999954223633;0.0;301.0;0.0;0.0;301.0;0.0;0.0;769.1099853515625;0.0;0.0;;0.0
N;Norte;FIO;AMAZONAS;BELO MONTE;AMUSPM;PIMENTAL;19.0;314.0;2024-01-01;92.6500015258789;82.83000183105469;-690.9199829101562;1743.77001953125;985.0;0.0;2.0;987.0;475.32000732421875;1755.47998046875;986.3699951171875;1755.47998046875;0.0;6.519000053405762;1750.2900390625
N;Norte;FIO;TOCANTINS;NORTE;TOUHET;ESTREITO;218.0;267.0;2024-01-01;153.89999389648438;131.32000732421875;54.13999938964844;2239.580078125;1832.0;0.0;;1832.0;;1981.9100341796875;;1008.3099975585938;4.645999908447266;9.777099609375;1055.5
N;Norte;RCU;TOCANTINS;NORTE;TOTUCU;TUCURUI;219.0;275.0;2024-01-01;58.38999938964844;5.0;16.280000686645508;3278.0;4003.0;0.0;0.0;4003.0;0.0;2860.030029296875;;1311.969970703125;5.464000225067139;27.63610076904297;1381.3699951171875
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;;AMSAPI;SALTO APIACAS;;225.0;2024-01-01;247.49000549316406;221.0399932861328;;0.0;0.0;0.0;;0.0;;7.610000133514404;;;;;0.0
SE;Sudeste/Centro-Oeste;FIC;PARANA;PARANA;PNTIRM;ILHA + T. IRMÃOS;;44.0;2024-01-01;60.959999084472656;;60.959999084472656;4975.7177734375;3555.0;0.0;0.0;3555.0;;3590.719970703125;;328.593994140625;;;615.7119750976562
SE;Sudeste/Centro-Oeste;CED;TIETE;;TICPBA;CANAL P. BARRETO;;0.0;2024-01-01;;;;92.0;;;;;;;;;;;
SE;Sudeste/Centro-Oeste;RES;SANTA MARIA VIT;;ODRBON;RIO BONITO;;;2024-01-01;646.3900146484375;490.6300048828125;39.36000061035156;8.710000038146973;13.0;0.0;0.0;13.0;0.0;5.050000190734863;;5.050000190734863;;;8.710000038146973
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUGUA;GUAPORE;4.0;196.0;2024-01-01;479.1400146484375;304.2300109863281;87.80000305175781;34.459999084472656;31.0;0.0;3.0;34.0;0.0;33.849998474121094;;33.849998474121094;0.03500000014901161;0.03999999910593033;34.540000915527344
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUHJI;JIRAU;5.0;285.0;2024-01-01;87.19999694824219;71.81999969482422;52.5;13880.900390625;13871.0;196.0;74.0;14141.0;0.0;13412.98046875;;13412.98046875;-6.992000102996826;62.09939956665039;13936.0
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUSSN;SANTO ANTONIO;6.0;287.0;2024-01-01;70.52999877929688;50.900001525878906;38.290000915527344;14184.3095703125;13938.0;99.0;47.0;14084.0;0.0;13533.5703125;;365.6000061035156;-8.923999786376953;62.09939956665039;313.989990234375
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;MADEIRA;AMSU;SAMUEL;7.0;279.0;2024-01-01;79.13999938964844;53.38999938964844;-5.110000133514404;201.35000610351562;185.0;0.0;0.0;185.0;0.0;207.3699951171875;;207.3699951171875;2.190999984741211;0.38449999690055847;203.92999267578125
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;MADEIRA;AMUHRD;RONDON II;8.0;276.0;2024-01-01;264.1099853515625;204.5;3.630000114440918;85.06999969482422;72.0;0.0;24.0;96.0;0.0;84.41999816894531;;84.41999816894531;0.9679999947547913;0.2644999921321869;86.30999755859375
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMDA;DARDANELOS;9.0;310.0;2024-01-01;213.55999755859375;112.94999694824219;13.0600004196167;100.98999786376953;58.0;43.0;0.0;101.0;0.0;101.18000030517578;;101.18000030517578;0.004000000189989805;0.1899999976158142;101.18000030517578
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;;AMJRN;JURUENA;11.0;309.0;2024-01-01;;;;;;;;;;125.38999938964844;;;;;
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;TELES PIRES;AMSNPE;SINOP;12.0;227.0;2024-01-01;294.7699890136719;271.82000732421875;18.809999465942383;461.760009765625;414.0;0.0;0.0;414.0;0.0;507.42999267578125;;507.42999267578125;0.0;3.6171000003814697;465.3800048828125
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMCLR;COLIDER;13.0;228.0;2024-01-01;271.760009765625;248.6699981689453;60.0;526.1500244140625;470.0;0.0;8.0;470.0;;536.8099975585938;;47.13999938964844;0.0;3.6171000003814697;115.72000122070312
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMUHTP;TELES PIRES;14.0;229.0;2024-01-01;220.50999450683594;161.55999755859375;114.62999725341797;1112.239990234375;1078.0;0.0;0.0;1078.0;0.0;1129.030029296875;;575.0;2.5869998931884766;3.6816000938415527;623.0
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMUSMA;SAO MANOEL;15.0;230.0;2024-01-01;161.47000122070312;132.1300048828125;102.12999725341797;999.4199829101562;960.0;18.0;;978.0;;1140.8699951171875;;5.21999979019165;0.0;3.6816000938415527;-76.55999755859375
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCUHEC;CANDONGA;23.0;139.0;2024-01-01;327.17999267578125;278.4100036621094;67.25;85.37999725341797;87.0;0.0;2.0;87.0;0.0;71.93000030517578;;71.93000030517578;-0.039000000804662704;0.7400000095367432;86.08000183105469
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;PCGAMO;GUILM. AMORIM;24.0;192.0;2024-01-01;494.5899963378906;377.2900085449219;85.3499984741211;57.459999084472656;57.0;0.0;2.0;57.0;;54.119998931884766;;54.119998931884766;-0.012000000104308128;0.5799999833106995;58.029998779296875
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCSCAR;SA CARVALHO;25.0;193.0;2024-01-01;372.80999755859375;257.4100036621094;121.20999908447266;62.20000076293945;60.0;0.0;;60.0;;53.47999954223633;;1.2200000286102295;-0.0020000000949949026;0.5799999833106995;7.360000133514404
SE;Sudeste/Centro-Oeste;RES;DOCE;SUDESTE;DCSACM;SANTONIO CM;26.0;193.0;2024-01-01;360.7200012207031;;;247.0;;172.0;;248.0;76.0;;;;;;
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;SASGCM;SALTO GRANDE CM;27.0;134.0;2024-01-01;351.6600036621094;;50.720001220703125;65.5199966430664;96.0;1.0;;97.0;;261.8599853515625;;261.8599853515625;-0.08500000089406967;0.17000000178813934;237.60000610351562
SE;Sudeste/Centro-Oeste;RCU;DOCE;SUDESTE;DCPORT;PORTO ESTRELA;28.0;135.0;2024-01-01;255.5500030517578;205.5800018310547;76.08999633789062;188.17999267578125;181.0;0.0;0.0;181.0;0.0;249.60000610351562;;0.0;-0.04500000178813934;0.1899999976158142;-69.68000030517578
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCUBAG;BAGUARI;29.0;141.0;2024-01-01;184.8300018310547;165.47000122070312;64.33999633789062;364.6700134277344;281.0;67.0;1.0;348.0;;406.3500061035156;;128.74000549316406;-0.04500000178813934;3.450000047683716;123.55999755859375
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCAIMO;AIMORES;30.0;143.0;2024-01-01;89.80000305175781;60.93000030517578;50.81999969482422;400.45001220703125;412.0;0.0;16.0;428.0;;418.19000244140625;;55.060001373291016;-0.15299999713897705;4.557400226593018;37.90999984741211
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCMASC;MASCARENHAS;31.0;144.0;2024-01-01;60.349998474121094;38.68000030517578;67.08000183105469;531.6400146484375;535.0;0.0;;535.0;;514.52001953125;;98.52999877929688;-0.05000000074505806;5.149700164794922;104.4800033569336
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRCAMA;CAMARGOS;32.0;1.0;2024-01-01;908.3200073242188;885.780029296875;55.290000915527344;81.55999755859375;48.0;0.0;;48.0;;72.4800033569336;;72.4800033569336;0.12800000607967377;0.20739999413490295;81.9000015258789
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRITUT;ITUTINGA;33.0;2.0;2024-01-01;885.8400268554688;856.6400146484375;96.0999984741211;52.4630012512207;50.0;0.0;0.0;50.0;;72.4800033569336;;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRFUNI;FUNIL-MG;34.0;4.0;2024-01-01;807.969970703125;766.5399780273438;85.0199966430664;139.8699951171875;132.0;0.0;;132.0;;168.8300018310547;;97.62000274658203;0.17499999701976776;0.8518999814987183;94.19000244140625
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRFURN;FURNAS;35.0;6.0;2024-01-01;764.3599853515625;669.530029296875;71.80000305175781;542.52001953125;399.0;0.0;0.0;399.0;0.0;482.7200012207031;;326.1600036621094;11.637999534606934;3.945199966430664;420.4599914550781
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRMMOR;M. MORAES;36.0;7.0;2024-01-01;664.239990234375;620.6099853515625;82.12000274658203;449.1700134277344;476.0;0.0;0.0;476.0;0.0;581.0;;75.94000244140625;2.190999984741211;4.535200119018555;21.450000762939453
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRLCBA;L. C. BARRETO;37.0;8.0;2024-01-01;620.27001953125;557.739990234375;43.689998626708984;488.1199951171875;660.0;0.0;0.0;660.0;0.0;600.4299926757812;;17.520000457763672;0.3440000116825104;4.605199813842773;11.869999885559082
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRJAGU;JAGUARA;38.0;9.0;2024-01-01;557.1400146484375;513.1099853515625;54.66999816894531;676.3300170898438;718.0;0.0;;718.0;;608.6300048828125;;7.25;0.27799999713897705;4.635200023651123;14.65999984741211
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRIGAR;IGARAPAVA;39.0;10.0;2024-01-01;511.9800109863281;495.0299987792969;44.4900016784668;769.0900268554688;803.0;0.0;0.0;803.0;;631.6099853515625;;20.75;0.4569999873638153;4.745200157165527;42.4900016784668
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRVGRA;VOLTA GRANDE;40.0;11.0;2024-01-01;494.2699890136719;393.239990234375;55.599998474121094;1011.6900024414062;786.0;0.0;;786.0;;680.75;;46.33000183105469;1.8589999675750732;4.92519998550415;208.1300048828125
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRPCOL;P. COLOMBIA;41.0;12.0;2024-01-01;466.54998779296875;443.3699951171875;60.959999084472656;646.739990234375;695.0;0.0;0.0;695.0;0.0;788.9500122070312;;108.0999984741211;1.3890000581741333;6.451900005340576;-116.3499984741211
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;PDCACO;CACONDE;42.0;14.0;2024-01-01;843.280029296875;750.7000122070312;42.130001068115234;30.399999618530273;37.0;0.0;0.0;37.0;0.0;27.700000762939453;;27.700000762939453;0.1850000023841858;0.4099999964237213;31.0
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;PDECUN;E. DA CUNHA;43.0;15.0;2024-01-01;664.27001953125;575.469970703125;83.58000183105469;54.65999984741211;52.0;0.0;0.0;52.0;0.0;45.15999984741211;;17.489999771118164;0.010999999940395355;0.6744999885559082;16.940000534057617
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;PDLIMO;LIMOEIRO;44.0;16.0;2024-01-01;572.5499877929688;546.2999877929688;91.75;49.0099983215332;46.0;0.0;0.0;46.0;0.0;45.959999084472656;;0.6800000071525574;;;-3.7899999618530273
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRMARI;MARIMBONDO;45.0;17.0;2024-01-01;437.82000732421875;381.8800048828125;42.040000915527344;931.5;1494.0;0.0;0.0;1494.0;0.0;1121.0999755859375;;278.8699951171875;2.9170000553131104;15.182900428771973;217.97000122070312
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRAGVL;A. VERMELHA;46.0;18.0;2024-01-01;378.6199951171875;326.8299865722656;46.72999954223633;1660.050048828125;1721.0;0.0;0.0;1721.0;0.0;1342.6700439453125;;204.3800048828125;4.355000019073486;18.292299270629883;167.77000427246094
SE;Sudeste/Centro-Oeste;FIO;ITABAPOANA;SUDESTE;ITRSL;ROSAL;66.0;217.0;2024-01-01;554.9099731445312;360.95001220703125;98.13999938964844;28.190000534057617;27.0;0.0;2.0;29.0;;27.1299991607666;;27.1299991607666;-0.0020000000949949026;0.1145000010728836;28.299999237060547
SE;Sudeste/Centro-Oeste;RCU;JEQUITINHONHA;SUDESTE;JEIRAP;IRAPE;67.0;148.0;2024-01-01;488.9599914550781;330.70001220703125;36.27000045776367;83.0;53.0;0.0;;53.0;;93.13999938964844;;93.13999938964844;-0.6549999713897705;0.12999999523162842;82.4800033569336
SE;Sudeste/Centro-Oeste;FIO;MUCURI;SUDESTE;MUSCLA;STA.CLARA-MG;81.0;283.0;2024-01-01;84.13999938964844;32.7400016784668;60.439998626708984;13.479999542236328;0.0;7.0;0.0;7.0;0.0;10.829999923706055;;10.829999923706055;-0.04899999871850014;0.6129000186920166;14.050000190734863
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBPARA;PARAIBUNA;82.0;121.0;2024-01-01;709.8699951171875;625.5;73.7699966430664;37.7400016784668;56.0;0.0;0.0;56.0;0.0;35.27000045776367;;35.27000045776367;-2.5969998836517334;0.1354999989271164;35.279998779296875
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBSTAB;SANTA BRANCA;83.0;122.0;2024-01-01;619.1199951171875;;75.66999816894531;55.869998931884766;36.0;0.0;;36.0;;40.9900016784668;;5.130000114440918;-0.21299999952316284;0.1599999964237213;1.6799999475479126
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBJAGU;JAGUARI;84.0;120.0;2024-01-01;621.77001953125;556.3499755859375;91.52999877929688;11.0;11.0;0.0;0.0;11.0;0.0;14.979999542236328;;14.979999542236328;-0.675000011920929;0.10000000149011612;10.430000305175781
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBFUNI;FUNIL;85.0;123.0;2024-01-01;456.239990234375;394.3999938964844;43.7400016784668;113.20999908447266;169.0;0.0;0.0;169.0;0.0;187.66000366210938;;111.26000213623047;-0.4000000059604645;6.4893999099731445;73.04000091552734
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL;SUDESTE;PBSTAC;SANTA CECILIA;86.0;125.0;2024-01-01;352.54998779296875;;74.25;206.32000732421875;;73.0;;73.0;128.0;283.1400146484375;;83.69999694824219;-0.004000000189989805;7.134799957275391;38.970001220703125
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBPCDA;PICADA;87.0;126.0;2024-01-01;658.9600219726562;526.1500244140625;50.90999984741211;18.579999923706055;17.0;0.0;1.0;18.0;;18.559999465942383;;18.559999465942383;-0.012000000104308128;0.05999999865889549;18.6299991607666
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PUSOBR;SOBRAGI;88.0;127.0;2024-01-01;437.1000061035156;355.2699890136719;66.66999816894531;30.0;28.0;0.0;2.0;30.0;;33.7400016784668;;15.270000457763672;-0.0010000000474974513;0.8309999704360962;12.770000457763672
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;PBANTA;ANTA;89.0;128.0;2024-01-01;251.32000732421875;233.0;82.0;188.74000549316406;0.0;92.0;0.0;92.0;91.94999694824219;453.6000061035156;281.7099914550781;66.16999816894531;;8.947699546813965;82.30999755859375
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBUSSI;SIMPLICIO;90.0;129.0;2024-01-01;250.39999389648438;138.4499969482422;78.80999755859375;91.94999694824219;96.0;0.0;0.0;96.0;0.0;0.009999999776482582;91.94999694824219;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBILHP;ILHA POMBOS;91.0;130.0;2024-01-01;139.92999267578125;;96.73999786376953;202.69000244140625;202.0;0.0;;202.0;;495.489990234375;323.6000061035156;26.899999618530273;0.01899999938905239;9.094200134277344;27.940000534057617
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RPSANT;SANTANA;92.0;181.0;2024-01-01;362.7099914550781;;53.15999984741211;5.550000190734863;;3.0;;3.0;;11.890000343322754;163.77999877929688;3.7799999713897705;;;5.519999980926514
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL;SUDESTE;PBVIG;VIGARIO;93.0;182.0;2024-01-01;397.989990234375;;64.0;109.22899627685547;;105.0;;105.0;;0.0;163.77999877929688;0.0;;0.0;106.22899627685547
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLNPEC;NILO PEÇANHA;94.0;131.0;2024-01-01;397.4800109863281;;;103.0;103.0;;;103.0;;3.819999933242798;144.0;0.0;0.0;0.029999999329447746;-1.9700000286102295
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RPTOCO;TOCOS;95.0;180.0;2024-01-01;442.5899963378906;;15.59000015258789;6.880000114440918;0.0;0.0;;0.0;7.0;8.109999656677246;;8.109999656677246;;0.029999999329447746;6.909999847412109
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RLLAJE;LAJES;96.0;124.0;2024-01-01;412.30999755859375;;82.44000244140625;7.0;;7.0;;7.0;4.0;3.819999933242798;11.920000076293945;3.819999933242798;-0.3059999942779541;0.029999999329447746;-0.2800000011920929
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLFONT;FONTES;97.0;132.0;2024-01-01;412.29998779296875;;;7.0;29.0;;;29.0;;3.819999933242798;31.700000762939453;0.0;0.0;0.029999999329447746;-96.0
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLPPAS;PEREIRA PASSOS;98.0;133.0;2024-01-01;86.19999694824219;;91.94000244140625;7.0;127.0;0.0;;127.0;;3.819999933242798;175.6999969482422;;-0.014000000432133675;0.029999999329447746;-4.813000202178955
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBBBRA;BARRA BRAUNA;99.0;185.0;2024-01-01;150.75999450683594;126.56999969482422;36.470001220703125;139.94000244140625;171.0;0.0;;171.0;;157.99000549316406;;157.99000549316406;-0.006000000052154064;1.6486999988555908;141.5800018310547
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUSBL;BATALHA;111.0;20.0;2024-01-01;789.6799926757812;754.9000244140625;21.229999542236328;52.279998779296875;31.0;0.0;0.0;31.0;0.0;28.360000610351562;;28.360000610351562;0.23499999940395355;0.11999999731779099;52.63999938964844
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUHSF;S.DO FACÃO;112.0;21.0;2024-01-01;741.6599731445312;674.510009765625;29.68000030517578;88.0;88.0;0.0;0.0;88.0;0.0;44.95000076293945;;17.75;0.9890000224113464;0.1899999976158142;58.060001373291016
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PREMBO;EMBORCAÇÃO;113.0;24.0;2024-01-01;651.47998046875;520.3200073242188;69.45999908447266;309.0899963378906;268.0;0.0;;268.0;;183.58999633789062;;141.67999267578125;1.590000033378601;1.059399962425232;214.83999633789062
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRNPON;NOVA PONTE;114.0;25.0;2024-01-01;805.469970703125;695.8499755859375;64.55999755859375;180.3300018310547;222.0;0.0;;222.0;;172.61000061035156;;172.61000061035156;3.7929999828338623;0.7245000004768372;184.85000610351562
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;ARMIRA;MIRANDA;115.0;26.0;2024-01-01;694.4500122070312;624.2000122070312;47.25;265.989990234375;294.0;0.0;;294.0;;180.8000030517578;;7.090000152587891;0.36800000071525574;0.784500002861023;11.170000076293945
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNCPB1;C.BRANCO-1;116.0;27.0;2024-01-01;623.6900024414062;565.5800170898438;55.209999084472656;292.19000244140625;247.0;0.0;7.0;254.0;;182.0399932861328;;0.8899999856948853;0.19699999690055847;0.7900000214576721;4.650000095367432
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNCPB2;C.BRANCO-2;117.0;28.0;2024-01-01;564.8099975585938;518.1199951171875;36.65999984741211;282.5299987792969;308.0;0.0;;308.0;;184.97999572753906;;2.130000114440918;0.32499998807907104;0.8144999742507935;25.709999084472656
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUCB4;CORUMBA-4;118.0;29.0;2024-01-01;839.2000122070312;770.8200073242188;37.029998779296875;52.0;42.0;10.0;;52.0;;110.55000305175781;;110.55000305175781;2.2960000038146973;0.6200000047683716;54.91999816894531
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUCB3;CORUMBA-3;119.0;203.0;2024-01-01;769.6799926757812;729.47998046875;39.09000015258789;126.68000030517578;45.0;23.0;0.0;68.0;0.0;118.63999938964844;;19.959999084472656;0.6510000228881836;0.734499990940094;72.6500015258789
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;COCORU;CORUMBA;120.0;30.0;2024-01-01;580.8699951171875;515.8099975585938;32.70000076293945;278.1499938964844;205.0;0.0;0.0;205.0;0.0;287.3299865722656;;179.67999267578125;0.18400000035762787;1.4299999475479126;147.02999877929688
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRITUM;ITUMBIARA;121.0;31.0;2024-01-01;513.7100219726562;435.55999755859375;65.01000213623047;949.3300170898438;1091.0;0.0;0.0;1091.0;0.0;811.8300170898438;;167.24000549316406;4.172999858856201;5.165500164031982;128.8699951171875
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PRCDOU;C. DOURADA;122.0;32.0;2024-01-01;430.7699890136719;397.6199951171875;74.91999816894531;819.3200073242188;1053.0;0.0;;1053.0;;846.4199829101562;;35.2400016784668;0.6299999952316284;5.475500106811523;-313.57000732421875
